playlist_url,year,track_id,track_name,album,artist_id,artist_name,artist_genres,track_popularity,artist_popularity,primary_genre,genre_grouped,genre_list,genre_grouped2
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,2g2a5kDeZexbUTD8abcvm6,Lifestyles of the Rich & Famous,The Young and The Hopeless,5aYyPjAsLj7UzANzdupwnS,Good Charlotte,"['alternative metal', 'modern rock', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']",71,63,alternative metal,alternative metal,"['alternative metal', 'modern rock', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']",modern rock
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,2D1hlMwWWXpkc3CZJ5U351,P.I.M.P.,Get Rich Or Die Tryin',3q7HBObVc0L8jNeTe5Gofh,50 Cent,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",71,81,east coast hip hop,Other,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",hip hop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,4WY3HyGXsWqjFRCVD6gnTe,Baby Boy (feat. Sean Paul),Dangerously In Love,6vWDO969PvNqNYHIOW5v0m,BeyoncÃ©,"['pop', 'r&b']",71,85,pop,pop,"['pop', 'r&b']",pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,0RFgvrhkf9FiDRLA0BhzpZ,Drift Away,No Stranger to Shame,2DnqqkzzDKm3vAoyHtn8So,Uncle Kracker,"['country', 'pop rock', 'post-grunge']",71,60,country,Other,"['country', 'pop rock', 'post-grunge']",pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,0l3GEbH3CviUytD6iX4wzg,Right Thurr,Jackpot,3s2wTjWxK8NOX09dmsvVOh,Chingy,"['crunk', 'dirty south rap', 'hip pop', 'pop rap', 'r&b', 'southern hip hop']",70,56,crunk,Other,"['crunk', 'dirty south rap', 'hip pop', 'pop rap', 'r&b', 'southern hip hop']",hip pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,69j0KoPJuwpnbGWrfn7Yll,Picture (feat. Sheryl Crow),Cocky,7dOBabd5O4CvKrg4iriHTM,Kid Rock,['nu metal'],70,65,nu metal,Other,['nu metal'],metal
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,0iFOG4Ki9aDmJUYUFHQlPG,Frontin' (feat. Jay-Z) - Club Mix,The Neptunes Present... Clones,2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,"['dance pop', 'pop']",69,77,dance pop,dance pop,"['dance pop', 'pop']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,0yHConG49418wPs8UfAt44,Into You (feat. Tamia),Street Dreams (Bonus Track),0YWxKQj2Go9CGHCp77UOyy,Fabolous,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']",69,64,gangster rap,Other,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']",hip hop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,7nXq1vaZiz7PdbfojpPjW5,Fighter,Stripped,1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,"['dance pop', 'pop']",69,75,dance pop,dance pop,"['dance pop', 'pop']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,1n7omixiROWs5q6xpWiQuL,Satisfaction - Isak Original Extended,Hypnotica (Benny Benassi Presents The Biz),4Ws2otunReOa6BbwxxpCt6,Benny Benassi,"['edm', 'electro house', 'pop dance']",68,65,edm,edm,"['edm', 'electro house', 'pop dance']",edm
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,4675yUu8AUbE72T94BkLCD,Beautiful,The Best Of Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",68,80,g funk,Other,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",hip hop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,56m8Wv3qRBfwLuO08GtfHs,Like Glue,Dutty Rock (20th Anniversary),3Isy6kedDrgPYoTS1dazA9,Sean Paul,"['dance pop', 'dancehall', 'pop', 'pop rap']",68,79,dance pop,dance pop,"['dance pop', 'dancehall', 'pop', 'pop rap']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,5dWfl2PBpKHpBVdz95wxK1,No Letting Go,No Holding Back,3kc5AFnL1TQQdNaMdSW2UO,Wayne Wonder,"['dancehall', 'reggae fusion']",68,50,dancehall,Other,"['dancehall', 'reggae fusion']",other
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,2iclfHORMqpR3TxuhwVRhD,Mesmerize,The Last Temptation,1J2VVASYAamtQ3Bt8wGgA6,Ja Rule,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']",66,67,dance pop,dance pop,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,6HxweNytuEQdmGeVtZPZz3,The Seed (2.0),Phrenology,78xUyw6FkVZrRAtziFdtdu,The Roots,"['conscious hip hop', 'east coast hip hop', 'hip hop', 'philly rap', 'political hip hop']",66,57,conscious hip hop,Other,"['conscious hip hop', 'east coast hip hop', 'hip hop', 'philly rap', 'political hip hop']",hip hop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,41IShViF79gmulEkIHAjcb,The Game of Love (feat. Michelle Branch) - Main / Radio Mix,Shaman,6GI52t8N5F02MxU0g5U69P,Santana,"['blues rock', 'classic rock', 'mexican classic rock']",66,70,blues rock,Other,"['blues rock', 'classic rock', 'mexican classic rock']",rock
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,6BIcjFZIVDZxNAcofRFPx4,So Gone,After The Storm,6nzxy2wXs6tLgzEtqOkEi2,Monica,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",65,60,contemporary r&b,Other,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",hip pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,1AjQE5MtP5jHQMyDepbvLI,"Never Leave You (Uh Oooh, Uh Oooh)",Almost Famous,1IO0GVa1xjkFMXsg66FiE9,Lumidee,['hip pop'],65,49,hip pop,Other,['hip pop'],hip pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,2LxAeJ9KUj1GRS9oeHgQ3i,Mundian To Bach Ke,The Album,74D1UgRzMhTSPz698exXmR,Panjabi MC,"['bhangra', 'classic bhangra', 'desi hip hop']",65,52,bhangra,Other,"['bhangra', 'classic bhangra', 'desi hip hop']",hip hop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,4O4dhPrjcw7GSLNafNydmb,Big Yellow Taxi,Hard Candy,0vEsuISMWAKNctLlUAhSZC,Counting Crows,"['neo mellow', 'pop rock', 'post-grunge', 'rock']",65,67,neo mellow,neo mellow,"['neo mellow', 'pop rock', 'post-grunge', 'rock']",rock
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,6lrRIfQDcikJ5y5DtyZPuJ,Can't Let You Go (feat. Mike Shorey & Lil' Mo),Street Dreams (Bonus Track),0YWxKQj2Go9CGHCp77UOyy,Fabolous,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']",65,64,gangster rap,Other,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']",hip hop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,6xXEw4y39shgIp6pacKQFH,Make Luv,Music & You,0AEbDFXbsssoSoC3pj91eq,Room 5,"['disco house', 'vocal house']",63,47,disco house,Other,"['disco house', 'vocal house']",edm
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,2fOxxLz9JVe53itq6pfBak,It's My Life,The Singles Collection,0cQbJU1aAzvbEmTuljWLlF,No Doubt,"['dance pop', 'dance rock', 'permanent wave', 'pop rock', 'rock']",63,66,dance pop,dance pop,"['dance pop', 'dance rock', 'permanent wave', 'pop rock', 'rock']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,4jacsL77ZYnpInmTtUBaJW,Move Your Feet,d-d-don't don't stop the beat (Explicit Content U.S. Version),7xNPROyVfkH4mcIxxCxySm,Junior Senior,['danish pop'],63,51,danish pop,Other,['danish pop'],pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,2fE4MbwX3QGMzNaMjGVhtw,Say Yes,Floetic,0un6YenPxWZ2VW4aFGMupM,Floetry,"['british soul', 'contemporary r&b', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",63,46,british soul,Other,"['british soul', 'contemporary r&b', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",r&b
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,0cv1Mnb47oMvjVKMc2cyZw,Can't Hold Us Down (feat. Lil' Kim),Stripped,1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,"['dance pop', 'pop']",62,75,dance pop,dance pop,"['dance pop', 'pop']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,0tr492xughUjNeqSDDD5nK,Miss You,I Care 4 U,0urTpYCsixqZwgNTkPJOJ4,Aaliyah,"['contemporary r&b', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']",62,65,contemporary r&b,Other,"['contemporary r&b', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,23ehR4jpFQFMfDADgFdXR7,Rise & Fall (feat. Sting),Slicker than Your Average,2JyWXPbkqI5ZJa3gwqVa0c,Craig David,['british soul'],62,62,british soul,Other,['british soul'],r&b
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,5ojJNnX5ND2gMGojPd3NiO,In Those Jeans,The Senior,7r8RF1tN2A4CiGEplkp1oP,Ginuwine,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",62,63,contemporary r&b,Other,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",hip pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,6F9jdzX7CfixvCsCkW7zw9,Sorry Seems To Be The Hardest Word,Best Of Blue,2yEkZBBjhzKzt6LF5XMaFi,Blue,['boy band'],62,58,boy band,boy band,['boy band'],other
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,3stnrhzN0lzZFskbaZ5sEw,Scandalous - U.S. Radio Edit,Mis-Teeq,6csA2rxNLkQJXeEa7lyGXn,Mis-Teeq,"['girl group', 'uk garage']",61,43,girl group,Other,"['girl group', 'uk garage']",other
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,0aULRU35N9kTj6O1xMULRR,Magic Stick,La Bella Mafia,5tth2a3v0sWwV1C7bApBdX,Lil' Kim,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']",61,63,dance pop,dance pop,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,71NJqORRmwlcZSLk0VsFjU,Pretty Green Eyes - Radio Edit,Pretty Green Eyes (Remixes),596ByjVYnslGJIHxEBGjF8,Ultrabeat,"['bouncy house', 'eurodance']",61,46,bouncy house,Other,"['bouncy house', 'eurodance']",edm
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,2CtCwQhY0ZLvr8L2l8Bo6e,Stand Up,Chicken - N - Beer,3ipn9JLAPI5GUEo4y4jcoi,Ludacris,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",61,74,atl hip hop,atl hip hop,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,0jGVEPscW8KmqktoHqv2Pa,Sunrise,Sunrise European Single,1fa0cOhromAZdq2xRA4vv8,Simply Red,"['british soul', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop']",60,65,british soul,Other,"['british soul', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop']",pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,3s2wTjWxK8NOX09dmsvVOh,Chingy,"['crunk', 'dirty south rap', 'hip pop', 'pop rap', 'r&b', 'southern hip hop']",60,56,crunk,Other,"['crunk', 'dirty south rap', 'hip pop', 'pop rap', 'r&b', 'southern hip hop']",hip pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,0E29BKKGCJHcb7b9oIWgGB,Calling All Angels,My Private Nation,3FUY2gzHeIiaesXtOAdB7A,Train,"['dance pop', 'neo mellow', 'pop', 'pop rock']",59,71,dance pop,dance pop,"['dance pop', 'neo mellow', 'pop', 'pop rock']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,48jd71gnyIlLdXOYX2qJ6p,Mandy,Turnaround,5Z1CCuBsyhEHngq3U5IraY,Westlife,['boy band'],59,67,boy band,boy band,['boy band'],other
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,75DjPjiIp2fvJDjtt41Jfs,Gossip Folks (feat. Ludacris),Under Construction,2wIVse2owClT7go1WT98tk,Missy Elliott,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",59,69,dance pop,dance pop,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,5TpaWJKnuyA4MjzAbFXSTQ,Damn! (feat. Lil' Jon) - Club Mix,Drankin' Patnaz,2OqENqJFXPORP4BUGnu2Qq,Youngbloodz,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop']",59,47,atl hip hop,atl hip hop,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop']",hip hop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,3OQu3z3okKVmWxSXTTHak5,Put That Woman First,Still Ghetto,4sbB4Yy6Qig51pKCIKSLw3,Jaheim,"['contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",59,53,contemporary r&b,Other,"['contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",r&b
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,2CZi8d774dBB0wiuWMIpr8,Miss Independent,Thankful,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,"['dance pop', 'pop', 'talent show']",59,72,dance pop,dance pop,"['dance pop', 'pop', 'talent show']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,6mZCiuIXcA12syIS23Dyxa,Come Undone,Escapology,2HcwFjNelS49kFbfvMxQYw,Robbie Williams,"['dance rock', 'europop']",58,69,dance rock,Other,"['dance rock', 'europop']",pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,0ZHu7jkSSrT0eK4OxuG4O5,Excuse Me Miss,The Blueprint 2: The Gift & The Curse,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",58,82,east coast hip hop,Other,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",hip hop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,6rpNe6gSkmiYW6BfSFATi5,Wanksta,Get Rich Or Die Tryin',3q7HBObVc0L8jNeTe5Gofh,50 Cent,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",58,81,east coast hip hop,Other,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",hip hop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,2VHfyWLlvCvbkIqtS5tqt3,Danger! High Voltage - Soulchild Radio Mix,Fire,4xNadaO5ZZLVJdqDIVVIua,Electric Six,"['dance-punk', 'garage rock']",57,46,dance-punk,Other,"['dance-punk', 'garage rock']",rock
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,0SKjqIViHaXWhmaKuJbMrq,Sound Of The Underground,Sound Of The Underground,12EtLdLfJ41vUOoVzPZIUy,Girls Aloud,"['dance pop', 'europop', 'girl group', 'talent show']",57,49,dance pop,dance pop,"['dance pop', 'europop', 'girl group', 'talent show']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,1RQE33QW6K4YFKGPLHjbcC,All I Have,10,1P8IfcNKwrkQP5xJWuhaOC,LL COOL J,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']",57,61,east coast hip hop,Other,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']",hip hop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition,2gBjLmx6zQnFGQJCAQpRgw,Nelly,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",56,73,dance pop,dance pop,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,6FTJuZtQZvmPPRFmrcno9J,"Bump, Bump, Bump (feat. P. Diddy)",Pandemonium!,51d3rUlLuMh7EW09aMe7yj,B2K,"['boy band', 'contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",55,50,boy band,boy band,"['boy band', 'contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",hip pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,1w0JL6vJdl82xqyRW30HrK,Lost Without You,Innocent Eyes,2g6fa86fL6oLcoDqanBbuR,Delta Goodrem,"['australian pop', 'australian talent show']",55,49,australian pop,Other,"['australian pop', 'australian talent show']",pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,4mZsyuthp695XQWwb2g3qe,Leave Right Now,Fridays Child,2U6gqwyl9F33YxawnFrZG7,Will Young,['talent show'],54,44,talent show,Other,['talent show'],other
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,7HErXvltYDqTUVcOCPmfDz,U Make Me Wanna,Best Of Blue,2yEkZBBjhzKzt6LF5XMaFi,Blue,['boy band'],54,58,boy band,boy band,['boy band'],other
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,43LdgobPlcCc5g9Kmactvy,Why Don't You & I (feat. Chad Kroeger),Shaman,6GI52t8N5F02MxU0g5U69P,Santana,"['blues rock', 'classic rock', 'mexican classic rock']",54,70,blues rock,Other,"['blues rock', 'classic rock', 'mexican classic rock']",rock
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,4gJoAvFpDvaeqm2EKYGmhb,If You're Not The One,Gotta Get Thru This,11hIqBsGRPztdjBHCSLClX,Daniel Bedingfield,"['europop', 'talent show']",54,51,europop,Other,"['europop', 'talent show']",pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,5ht9FVBi07F48ZAfIf7WdC,White Flag,Life For Rent,2mpeljBig2IXLXRAFO9AAs,Dido,"['dance pop', 'europop', 'lilith', 'neo mellow', 'pop rock']",53,69,dance pop,dance pop,"['dance pop', 'europop', 'lilith', 'neo mellow', 'pop rock']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,77XwQEPxhY65b8rPszET9u,Jump,Sound Of The Underground,12EtLdLfJ41vUOoVzPZIUy,Girls Aloud,"['dance pop', 'europop', 'girl group', 'talent show']",56,49,dance pop,dance pop,"['dance pop', 'europop', 'girl group', 'talent show']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,1YZBMqN8kHaaRPXpQTC3kb,Rain On Me,Chapter II,5rkVyNGXEgeUqKkB5ccK83,Ashanti,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",53,69,dance pop,dance pop,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,3Gamc2D6VSlXpUcmhPUFYt,My Love Is Like...Wo,Moodring,6lHL3ubAMgSasKjNqKb8HF,MÃ½a,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",53,60,contemporary r&b,Other,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",hip pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,3CZlTOyNnKVMb021IYEY6r,The Jump Off (feat. Mr. Cheeks) - Remix,The Jump Off (feat. Mr. Cheeks) [Remixes],5tth2a3v0sWwV1C7bApBdX,Lil' Kim,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']",51,63,dance pop,dance pop,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,4CTX9iU2a0Q9vM2T4YMUQL,Stole,Simply Deep,3AuMNF8rQAKOzjYppFNAoB,Kelly Rowland,"['atl hip hop', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']",51,66,atl hip hop,atl hip hop,"['atl hip hop', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,5CSossBRgqQUcBJGkI9H8S,Get Low,Kings Of Crunk - Clean,3ciRvbBIVz9fBoPbtSYq4x,Lil Jon & The East Side Boyz,"['atl hip hop', 'atlanta bass', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']",51,61,atl hip hop,atl hip hop,"['atl hip hop', 'atlanta bass', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']",southern hip hop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,1XE1UGRpvvkaFEeqe1OJpw,Don't Wanna Try,The One,3sMYEBy0CZFxedcnm9i9hf,Frankie J,"['hip pop', 'pop rap', 'southern hip hop', 'urban contemporary']",49,56,hip pop,Other,"['hip pop', 'pop rap', 'southern hip hop', 'urban contemporary']",hip pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,2T4rXDppGlcy2lLuF4IyHq,Angel,Angel,5DqmNLPM1kAbSBQk2FMm6b,Amanda Perez,"['hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",49,40,hip pop,Other,"['hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",hip pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,1unSsa1sbyaVy1teiduxgo,Sweet Dreams My LA Ex - Radio Edit,Funky Dory,7LP4hiTAVkw3Rtc1hqtLi4,Rachel Stevens,"['bubblegum dance', 'europop', 'talent show']",48,31,bubblegum dance,Other,"['bubblegum dance', 'europop', 'talent show']",pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,0ahXguyuTwD1gqpWKYqWYO,Year 3000,Busted,3Z6IRCo7umuk8K2XQy0ZDj,Busted,"['boy band', 'talent show']",45,55,boy band,boy band,"['boy band', 'talent show']",other
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,0ei6GEDD2dV6U2507Po9ma,Hole In The Head,Three,7rZNSLWMjTbwdLNskFbzFf,Sugababes,"['dance pop', 'europop', 'girl group', 'talent show']",34,56,dance pop,dance pop,"['dance pop', 'europop', 'girl group', 'talent show']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,1v1cw4SFLh1ELs2VRAcJZt,Shut Up,Elephunk,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",1,78,dance pop,dance pop,"['dance pop', 'pop', 'pop rap']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,1xxxVb6S8wgxCkiQizKigm,Be Faithful,Hip To The Hop: 30th Anniversary Of Hip Hop Hip To Da Hop (International Version),15GGbJKqC6w0VYyAJtjej6,Fatman Scoop,['nyc rap'],0,57,nyc rap,Other,['nyc rap'],hip hop
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),23zg3TcAtWQy7J6upgbUnj,USHER,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",84,77,atl hip hop,atl hip hop,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,6ECp64rv50XVz93WvxXMGF,This Love,Songs About Jane: 10th Anniversary Edition,04gDigrS5kc9YWfZHwBETP,Maroon 5,['pop'],82,83,pop,pop,['pop'],pop
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,6I9VzXrHxO9rA9A5euc8Ak,Toxic,In The Zone,26dSoYclwsYLMAKD3tpOr4,Britney Spears,"['dance pop', 'pop']",84,78,dance pop,dance pop,"['dance pop', 'pop']",dance pop
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Speakerboxxx/The Love Below,1G9G7WwrXka3Z1r7aIDjI7,Outkast,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",84,73,atl hip hop,atl hip hop,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",hip hop
